order_id,customer_id,product_id,warehouse_id,quantity,selling_price,discount,final_amount,payment_method,order_status,order_date
O006110,C0226,P0080,W013,4,24.4,9.02,88.58,Credit Card,Cancelled,2026-03-18
O006111,C0055,P0199,W013,7,550.92,267.83,3588.61,Cash,Cancelled,2026-04-04
O006112,C0271,P0107,W006,9,223.7,335.66,1677.64,Net Banking,Completed,2026-08-05
O006113,C0485,P0052,W018,10,697.25,811.09,6161.41,Cash,Pending,2026-07-10
O006114,C0227,P0075,W003,8,153.98,126.97,1104.87,Credit Card,Pending,2026-06-09
O006115,C0258,P0128,W018,4,366.55,271.33,1194.87,Net Banking,Cancelled,2026-01-11
O006116,C0300,P0106,W001,3,395.02,45.16,1139.9,UPI,Cancelled,2026-07-15
O006117,C0211,P0179,W006,8,761.14,1030.5,5058.62,Debit Card,Completed,2025-11-01
O006118,C0038,P0185,W012,7,566.24,188.14,3775.54,Debit Card,Completed,2025-10-22
O006119,C0057,P0042,W003,1,276.02,22.85,253.17,Debit Card,Cancelled,2026-02-20
O006120,C0437,P0066,W009,10,156.35,205.78,1357.72,Credit Card,Cancelled,2025-08-09
O006121,C0105,P0122,W013,6,472.24,247.23,2586.21,Debit Card,Cancelled,2026-06-06
O006122,C0312,P0130,W015,9,247.63,221.3,2007.37,Cash,Cancelled,2026-04-29
O006123,C0157,P0067,W005,8,610.98,898.95,3988.89,Net Banking,Cancelled,2025-10-21
O006124,C0250,P0162,W019,5,472.72,74.43,2289.17,Net Banking,Completed,2026-04-02
O006125,C0092,P0053,W016,5,208.63,4.31,1038.84,Debit Card,Cancelled,2026-01-26
O006126,C0270,P0060,W008,2,220.07,23.65,416.49,Debit Card,Cancelled,2025-09-04
O006127,C0108,P0186,W007,6,703.11,833.88,3384.78,Net Banking,Pending,2025-08-17
O006128,C0221,P0070,W004,5,468.0,464.38,1875.62,Cash,Completed,2026-05-17
O006129,C0391,P0165,W009,2,221.44,46.44,396.44,UPI,Cancelled,2026-05-28
O006130,C0363,P0196,W006,8,403.53,303.0,2925.24,Credit Card,Cancelled,2026-01-27
O006131,C0363,P0055,W006,8,691.95,529.31,5006.29,Credit Card,Cancelled,2026-06-24
O006132,C0364,P0010,W013,10,275.52,277.24,2477.96,Net Banking,Completed,2026-03-06
O006133,C0441,P0199,W013,6,550.92,52.34,3253.18,Credit Card,Completed,2026-08-02
O006134,C0172,P0098,W016,4,515.46,132.13,1929.71,UPI,Pending,2026-05-11
O006135,C0238,P0064,W017,2,124.23,25.36,223.1,UPI,Completed,2026-03-31
O006136,C0477,P0135,W002,8,444.2,691.51,2862.09,Cash,Cancelled,2026-04-21
O006137,C0373,P0124,W014,8,711.13,1099.77,4589.27,UPI,Completed,2025-10-22
O006138,C0276,P0168,W009,4,802.22,347.85,2861.03,Debit Card,Pending,2025-08-16
O006139,C0480,P0189,W003,2,416.57,42.81,790.33,Cash,Pending,2026-04-24
O006140,C0089,P0012,W002,1,342.53,35.0,307.53,Cash,Cancelled,2026-04-30
O006141,C0164,P0010,W010,9,275.52,316.4,2163.28,Debit Card,Completed,2025-08-23
O006142,C0366,P0036,W011,8,550.45,117.97,4285.63,Net Banking,Cancelled,2026-03-25
O006143,C0393,P0058,W019,8,607.88,347.0,4516.04,Net Banking,Completed,2026-03-08
O006144,C0345,P0095,W008,2,121.43,6.13,236.73,UPI,Cancelled,2026-03-03
O006145,C0146,P0115,W009,6,346.43,135.43,1943.15,Net Banking,Pending,2026-06-02
O006146,C0446,P0077,W007,3,705.01,303.77,1811.26,Credit Card,Pending,2025-10-13
O006147,C0009,P0073,W011,7,114.95,103.76,700.89,Net Banking,Pending,2025-08-30
O006148,C0040,P0018,W012,8,693.16,72.53,5472.75,Credit Card,Completed,2026-05-06
O006149,C0302,P0141,W007,10,473.02,89.28,4640.92,Cash,Completed,2025-10-20
O006150,C0079,P0187,W018,5,557.43,135.24,2651.91,UPI,Completed,2026-05-04
O006151,C0173,P0183,W018,5,518.44,334.38,2257.82,Cash,Cancelled,2026-08-04
O006152,C0005,P0108,W001,2,467.1,124.45,809.75,Credit Card,Completed,2026-02-21
O006153,C0095,P0096,W006,4,223.64,33.1,861.46,Credit Card,Pending,2026-01-10
O006154,C0298,P0016,W007,10,646.11,391.7,6069.4,Cash,Completed,2026-04-06
O006155,C0255,P0124,W008,3,711.13,204.16,1929.23,Debit Card,Cancelled,2025-10-04
O006156,C0492,P0025,W011,2,464.04,20.55,907.53,Credit Card,Completed,2026-05-24
O006157,C0076,P0005,W002,10,616.49,465.94,5698.96,Cash,Pending,2026-01-12
O006158,C0224,P0106,W011,7,395.02,78.0,2687.14,Cash,Pending,2025-09-22
O006159,C0161,P0050,W004,2,407.27,123.47,691.07,Net Banking,Pending,2026-02-03
O006160,C0084,P0124,W005,7,711.13,982.43,3995.48,Cash,Pending,2026-05-06
O006161,C0199,P0133,W003,7,659.87,729.11,3889.98,Net Banking,Cancelled,2026-01-27
O006162,C0085,P0167,W014,6,121.8,78.38,652.42,Credit Card,Completed,2026-04-28
O006163,C0302,P0101,W010,5,536.98,421.59,2263.31,Debit Card,Pending,2025-12-25
O006164,C0214,P0145,W019,5,49.46,45.65,201.65,Cash,Cancelled,2025-10-03
O006165,C0274,P0107,W019,1,223.7,3.18,220.52,Debit Card,Completed,2025-09-15
O006166,C0049,P0078,W014,7,134.38,93.9,846.76,Cash,Completed,2025-10-19
O006167,C0169,P0027,W015,8,78.28,91.39,534.85,Credit Card,Pending,2025-10-28
O006168,C0460,P0196,W012,3,403.53,27.85,1182.74,Credit Card,Pending,2025-11-23
O006169,C0108,P0040,W017,5,533.67,384.73,2283.62,UPI,Pending,2025-09-12
O006170,C0464,P0137,W012,7,70.49,77.75,415.68,Cash,Cancelled,2026-04-21
O006171,C0028,P0149,W016,1,102.98,5.51,97.47,Credit Card,Cancelled,2025-11-10
O006172,C0161,P0022,W002,9,456.03,665.81,3438.46,Net Banking,Completed,2026-04-08
O006173,C0383,P0019,W004,9,452.83,706.81,3368.66,Net Banking,Completed,2025-11-24
O006174,C0135,P0074,W011,10,318.47,150.96,3033.74,Debit Card,Completed,2026-05-25
O006175,C0228,P0065,W012,8,114.36,15.12,899.76,Debit Card,Cancelled,2025-10-19
O006176,C0001,P0053,W015,3,208.63,95.16,530.73,Cash,Pending,2026-03-01
O006177,C0301,P0143,W003,3,276.16,19.07,809.41,Credit Card,Cancelled,2026-07-18
O006178,C0487,P0147,W009,3,250.9,138.05,614.65,Cash,Completed,2026-01-28
O006179,C0432,P0025,W012,1,464.04,11.92,452.12,Debit Card,Cancelled,2026-02-14
O006180,C0379,P0084,W003,3,611.84,280.33,1555.19,Credit Card,Completed,2026-01-28
O006181,C0314,P0160,W008,4,103.95,71.77,344.03,Net Banking,Cancelled,2026-07-14
O006182,C0175,P0032,W017,4,562.17,385.45,1863.23,Credit Card,Pending,2025-11-22
O006183,C0106,P0185,W001,10,566.24,772.11,4890.29,Cash,Cancelled,2026-04-24
O006184,C0187,P0200,W012,2,181.69,23.63,339.75,Net Banking,Pending,2026-04-11
O006185,C0092,P0056,W008,9,73.8,98.64,565.56,Debit Card,Cancelled,2026-04-18
O006186,C0456,P0173,W013,10,112.19,156.11,965.79,Cash,Completed,2025-09-06
O006187,C0320,P0086,W016,2,781.27,125.96,1436.58,Cash,Completed,2025-11-27
O006188,C0133,P0146,W018,5,595.2,584.94,2391.06,Net Banking,Completed,2025-10-09
O006189,C0427,P0115,W015,4,346.43,116.08,1269.64,Cash,Cancelled,2025-09-19
O006190,C0230,P0046,W007,4,602.93,465.56,1946.16,Net Banking,Completed,2026-01-07
O006191,C0126,P0119,W019,8,123.87,171.53,819.43,Debit Card,Completed,2025-12-12
O006192,C0173,P0039,W006,2,696.37,169.39,1223.35,Net Banking,Pending,2025-08-06
O006193,C0078,P0006,W001,5,615.25,545.23,2531.02,Debit Card,Cancelled,2026-04-30
O006194,C0215,P0070,W004,9,468.0,654.95,3557.05,UPI,Completed,2025-11-21
O006195,C0257,P0198,W002,2,369.55,136.05,603.05,Debit Card,Pending,2026-04-02
O006196,C0362,P0188,W014,1,149.25,15.26,133.99,Debit Card,Cancelled,2026-04-06
O006197,C0011,P0034,W009,8,98.84,43.34,747.38,Net Banking,Pending,2026-06-20
O006198,C0050,P0191,W003,4,583.75,243.92,2091.08,Debit Card,Completed,2026-03-12
O006199,C0127,P0047,W004,8,519.72,36.59,4121.17,Debit Card,Pending,2025-08-19
O006200,C0126,P0044,W013,8,509.99,388.7,3691.22,UPI,Completed,2026-02-04
O006201,C0127,P0010,W001,4,275.52,174.42,927.66,Debit Card,Cancelled,2025-12-17
O006202,C0377,P0004,W006,4,47.98,20.03,171.89,Debit Card,Cancelled,2026-07-16
O006203,C0288,P0153,W009,3,97.2,23.99,267.61,Net Banking,Pending,2026-05-29
O006204,C0149,P0181,W010,4,510.35,321.24,1720.16,Net Banking,Cancelled,2026-05-11
O006205,C0272,P0090,W005,8,414.11,477.16,2835.72,UPI,Cancelled,2026-01-12
O006206,C0449,P0094,W016,8,536.83,102.21,4192.43,UPI,Completed,2026-07-17
O006207,C0044,P0170,W010,9,505.56,119.63,4430.41,Cash,Cancelled,2026-05-24
O006208,C0499,P0050,W016,9,407.27,157.57,3507.86,Net Banking,Completed,2026-03-06
O006209,C0285,P0192,W020,4,392.33,33.31,1536.01,Net Banking,Pending,2025-11-26
O006210,C0348,P0135,W014,7,444.2,76.22,3033.18,Credit Card,Completed,2026-01-24
O006211,C0176,P0025,W004,7,464.04,484.87,2763.41,Debit Card,Cancelled,2025-12-14
O006212,C0045,P0060,W014,5,220.07,122.09,978.26,Credit Card,Pending,2025-11-08
O006213,C0314,P0093,W018,3,102.56,2.18,305.5,Net Banking,Completed,2025-12-19
O006214,C0198,P0124,W010,7,711.13,736.18,4241.73,Cash,Completed,2026-07-05
O006215,C0258,P0010,W018,8,275.52,287.11,1917.05,Cash,Cancelled,2026-05-13
O006216,C0079,P0008,W020,9,707.65,120.15,6248.7,Debit Card,Cancelled,2026-06-26
O006217,C0404,P0088,W020,5,512.39,346.21,2215.74,Net Banking,Cancelled,2025-09-12
O006218,C0296,P0183,W003,10,518.44,836.31,4348.09,Credit Card,Completed,2026-04-14
O006219,C0353,P0098,W013,5,515.46,404.05,2173.25,Cash,Cancelled,2026-03-29
O006220,C0338,P0149,W005,2,102.98,23.84,182.12,Credit Card,Completed,2026-04-16
O006221,C0199,P0088,W015,3,512.39,164.25,1372.92,UPI,Pending,2025-08-18
O006222,C0150,P0089,W020,1,380.36,0.13,380.23,Net Banking,Pending,2026-03-22
O006223,C0273,P0151,W019,6,359.46,393.86,1762.9,Credit Card,Completed,2026-06-28
O006224,C0304,P0162,W005,4,472.72,239.79,1651.09,Debit Card,Cancelled,2026-06-02
O006225,C0133,P0082,W018,8,524.26,694.14,3499.94,Credit Card,Pending,2026-02-08
O006226,C0127,P0124,W001,4,711.13,422.23,2422.29,Debit Card,Pending,2026-04-18
O006227,C0295,P0199,W009,5,550.92,545.57,2209.03,Debit Card,Cancelled,2025-12-23
O006228,C0481,P0184,W011,6,600.98,520.65,3085.23,Debit Card,Pending,2025-11-19
O006229,C0025,P0027,W007,7,78.28,60.88,487.08,Net Banking,Completed,2026-07-26
O006230,C0169,P0024,W016,6,574.38,191.71,3254.57,Net Banking,Completed,2025-10-08
O006231,C0249,P0196,W019,4,403.53,233.22,1380.9,UPI,Cancelled,2026-04-16
O006232,C0088,P0139,W008,6,261.47,52.84,1515.98,Debit Card,Cancelled,2026-03-12
O006233,C0296,P0196,W008,8,403.53,217.1,3011.14,Net Banking,Pending,2025-12-19
O006234,C0442,P0194,W019,9,316.48,71.99,2776.33,Net Banking,Completed,2026-03-28
O006235,C0350,P0112,W014,9,635.62,824.03,4896.55,Credit Card,Completed,2026-02-09
O006236,C0482,P0031,W003,2,475.72,161.85,789.59,Net Banking,Completed,2025-12-04
O006237,C0338,P0032,W018,4,562.17,412.09,1836.59,Credit Card,Cancelled,2026-01-09
O006238,C0254,P0176,W020,6,708.65,592.4,3659.5,UPI,Cancelled,2025-09-28
O006239,C0071,P0008,W015,3,707.65,0.54,2122.41,Cash,Cancelled,2025-12-16
O006240,C0033,P0060,W002,8,220.07,337.57,1422.99,Cash,Cancelled,2025-09-07
O006241,C0458,P0130,W008,6,247.63,21.74,1464.04,Cash,Cancelled,2026-01-25
O006242,C0019,P0018,W011,8,693.16,152.37,5392.91,Debit Card,Pending,2026-06-09
O006243,C0411,P0071,W007,7,324.09,4.99,2263.64,Credit Card,Cancelled,2026-02-10
O006244,C0438,P0042,W002,2,276.02,107.25,444.79,Debit Card,Pending,2026-02-01
O006245,C0464,P0042,W009,7,276.02,251.15,1680.99,Debit Card,Pending,2025-11-17
O006246,C0148,P0183,W001,8,518.44,231.24,3916.28,Debit Card,Completed,2026-07-09
O006247,C0323,P0110,W014,6,91.98,39.76,512.12,Debit Card,Pending,2026-01-24
O006248,C0166,P0080,W013,7,24.4,25.89,144.91,UPI,Completed,2025-10-11
O006249,C0003,P0123,W001,2,614.42,111.61,1117.23,UPI,Completed,2025-08-17
O006250,C0164,P0184,W008,10,600.98,757.54,5252.26,Cash,Completed,2025-08-31
O006251,C0104,P0066,W007,2,156.35,26.54,286.16,Debit Card,Pending,2026-07-13
O006252,C0389,P0145,W017,6,49.46,1.65,295.11,Debit Card,Cancelled,2025-10-23
O006253,C0248,P0150,W012,2,79.1,21.64,136.56,Net Banking,Pending,2026-03-10
O006254,C0386,P0009,W006,10,127.01,247.05,1023.05,UPI,Completed,2026-07-15
O006255,C0357,P0033,W016,5,316.3,67.12,1514.38,UPI,Cancelled,2026-05-31
O006256,C0301,P0127,W019,8,830.32,860.25,5782.31,UPI,Completed,2026-06-11
O006257,C0077,P0178,W019,1,253.74,30.67,223.07,Cash,Cancelled,2025-11-29
O006258,C0361,P0100,W009,7,451.54,113.63,3047.15,Debit Card,Completed,2025-10-01
O006259,C0067,P0159,W020,9,340.74,111.76,2954.9,Cash,Pending,2026-08-05
O006260,C0475,P0155,W011,8,70.67,87.33,478.03,Net Banking,Completed,2026-05-21
O006261,C0141,P0170,W019,3,505.56,256.74,1259.94,UPI,Cancelled,2026-04-11
O006262,C0453,P0036,W011,2,550.45,130.49,970.41,Debit Card,Completed,2025-12-05
O006263,C0229,P0010,W019,5,275.52,135.98,1241.62,Debit Card,Pending,2026-03-30
O006264,C0198,P0121,W009,8,650.82,552.33,4654.23,Cash,Completed,2026-03-10
O006265,C0373,P0173,W011,10,112.19,156.1,965.8,Cash,Cancelled,2025-08-24
O006266,C0078,P0161,W016,1,792.47,153.04,639.43,Cash,Completed,2025-11-18
O006267,C0123,P0126,W017,3,352.47,34.88,1022.53,Credit Card,Pending,2026-03-30
O006268,C0447,P0095,W004,10,121.43,214.5,999.8,Credit Card,Pending,2025-08-07
O006269,C0113,P0200,W011,10,181.69,97.01,1719.89,UPI,Pending,2026-01-02
O006270,C0230,P0088,W013,1,512.39,38.34,474.05,UPI,Completed,2026-07-11
O006271,C0313,P0071,W016,10,324.09,36.61,3204.29,Net Banking,Cancelled,2025-12-21
O006272,C0223,P0048,W001,9,197.9,42.0,1739.1,Net Banking,Pending,2025-10-18
O006273,C0486,P0024,W016,8,574.38,741.79,3853.25,Debit Card,Pending,2025-10-21
O006274,C0366,P0191,W002,5,583.75,515.87,2402.88,UPI,Pending,2025-08-23
O006275,C0375,P0185,W020,2,566.24,96.75,1035.73,Credit Card,Completed,2026-04-08
O006276,C0451,P0019,W006,4,452.83,301.42,1509.9,Credit Card,Pending,2026-07-04
O006277,C0346,P0194,W015,3,316.48,159.34,790.1,Cash,Completed,2026-01-27
O006278,C0485,P0166,W013,7,399.5,213.15,2583.35,Debit Card,Completed,2026-05-17
O006279,C0280,P0008,W016,1,707.65,50.63,657.02,Credit Card,Pending,2025-10-18
O006280,C0241,P0042,W016,9,276.02,258.05,2226.13,UPI,Pending,2026-05-09
O006281,C0140,P0183,W014,7,518.44,722.24,2906.84,UPI,Completed,2025-10-27
O006282,C0297,P0098,W003,2,515.46,126.33,904.59,Debit Card,Pending,2026-03-13
O006283,C0212,P0200,W005,1,181.69,5.5,176.19,Debit Card,Completed,2026-05-18
O006284,C0026,P0032,W004,2,562.17,219.0,905.34,Net Banking,Completed,2026-07-24
O006285,C0213,P0133,W011,6,659.87,680.3,3278.92,Debit Card,Completed,2026-03-18
O006286,C0223,P0113,W014,6,229.52,252.62,1124.5,Net Banking,Completed,2026-07-25
O006287,C0013,P0157,W015,4,596.45,400.42,1985.38,Net Banking,Cancelled,2025-08-31
O006288,C0431,P0107,W008,1,223.7,32.22,191.48,Cash,Pending,2025-11-26
O006289,C0351,P0011,W010,4,311.47,240.33,1005.55,Debit Card,Pending,2025-09-04
O006290,C0442,P0116,W012,6,446.14,297.49,2379.35,Net Banking,Completed,2025-11-10
O006291,C0455,P0165,W001,6,221.44,169.81,1158.83,Credit Card,Cancelled,2025-12-26
O006292,C0404,P0127,W005,9,830.32,1436.15,6036.73,Cash,Cancelled,2025-10-27
O006293,C0468,P0177,W001,3,764.51,245.54,2047.99,Credit Card,Pending,2026-05-01
O006294,C0119,P0083,W013,4,557.15,100.39,2128.21,UPI,Cancelled,2026-01-03
O006295,C0252,P0166,W019,3,399.5,144.29,1054.21,Net Banking,Cancelled,2026-01-02
O006296,C0038,P0097,W019,3,339.95,37.39,982.46,Cash,Cancelled,2025-11-02
O006297,C0340,P0081,W018,8,583.65,128.28,4540.92,Cash,Pending,2026-07-25
O006298,C0302,P0103,W010,2,104.86,26.51,183.21,UPI,Completed,2026-06-28
O006299,C0224,P0005,W007,6,616.49,193.27,3505.67,Cash,Cancelled,2025-10-21
O006300,C0196,P0134,W004,8,127.8,138.47,883.93,Credit Card,Pending,2025-11-02
O006301,C0001,P0043,W007,4,759.88,52.98,2986.54,Cash,Completed,2025-09-23
O006302,C0354,P0058,W003,6,607.88,358.29,3288.99,Debit Card,Pending,2025-12-03
O006303,C0217,P0091,W003,9,128.87,92.91,1066.92,UPI,Completed,2026-04-29
O006304,C0317,P0013,W018,2,678.5,114.22,1242.78,Credit Card,Completed,2026-07-05
O006305,C0256,P0186,W009,10,703.11,728.61,6302.49,Debit Card,Completed,2026-04-05
O006306,C0076,P0085,W020,1,734.45,7.13,727.32,UPI,Cancelled,2026-05-10
O006307,C0372,P0175,W019,5,636.16,289.81,2890.99,Debit Card,Pending,2026-03-07
O006308,C0440,P0175,W017,1,636.16,117.57,518.59,Credit Card,Cancelled,2026-02-12
O006309,C0322,P0017,W009,9,438.91,591.15,3359.04,Cash,Completed,2026-06-30
O006310,C0276,P0080,W018,3,24.4,7.75,65.45,Credit Card,Pending,2025-10-30
O006311,C0100,P0029,W002,5,380.84,91.08,1813.12,Credit Card,Pending,2026-04-10
O006312,C0216,P0042,W002,8,276.02,82.68,2125.48,UPI,Completed,2025-10-17
O006313,C0089,P0064,W013,5,124.23,90.8,530.35,UPI,Cancelled,2026-06-29
O006314,C0224,P0167,W007,10,121.8,202.12,1015.88,Net Banking,Completed,2026-06-29
O006315,C0118,P0002,W016,10,318.95,100.8,3088.7,Debit Card,Pending,2025-10-25
O006316,C0160,P0167,W008,1,121.8,2.36,119.44,UPI,Completed,2025-12-30
O006317,C0372,P0046,W007,3,602.93,226.7,1582.09,Cash,Cancelled,2026-03-02
O006318,C0183,P0031,W009,10,475.72,861.45,3895.75,Net Banking,Cancelled,2026-07-13
O006319,C0390,P0192,W003,1,392.33,4.54,387.79,Debit Card,Cancelled,2026-03-20
O006320,C0089,P0066,W016,8,156.35,26.95,1223.85,Credit Card,Completed,2026-04-20
O006321,C0309,P0016,W013,10,646.11,241.04,6220.06,Credit Card,Cancelled,2026-05-21
O006322,C0019,P0071,W004,4,324.09,126.97,1169.39,Cash,Cancelled,2026-01-24
O006323,C0063,P0093,W006,2,102.56,28.72,176.4,Credit Card,Pending,2026-03-12
O006324,C0486,P0165,W013,10,221.44,63.37,2151.03,Net Banking,Pending,2025-10-28
O006325,C0171,P0130,W015,6,247.63,36.19,1449.59,UPI,Completed,2026-03-19
O006326,C0229,P0062,W015,7,152.46,57.15,1010.07,Cash,Pending,2026-05-21
O006327,C0169,P0184,W007,2,600.98,159.43,1042.53,Debit Card,Pending,2026-03-30
O006328,C0132,P0112,W015,2,635.62,169.64,1101.6,Credit Card,Completed,2026-05-07
O006329,C0128,P0021,W020,6,244.16,174.42,1290.54,Cash,Completed,2026-07-26
O006330,C0361,P0100,W012,9,451.54,166.93,3896.93,Net Banking,Cancelled,2026-01-22
O006331,C0108,P0062,W010,4,152.46,12.55,597.29,UPI,Completed,2026-01-21
O006332,C0176,P0078,W012,1,134.38,9.62,124.76,Credit Card,Completed,2026-02-20
O006333,C0230,P0194,W007,6,316.48,171.49,1727.39,Debit Card,Completed,2025-09-30
O006334,C0117,P0101,W010,5,536.98,183.42,2501.48,Cash,Cancelled,2026-06-13
O006335,C0074,P0086,W012,1,781.27,130.51,650.76,Debit Card,Cancelled,2025-08-14
O006336,C0416,P0010,W006,10,275.52,343.55,2411.65,Debit Card,Pending,2026-02-10
O006337,C0463,P0020,W019,8,658.43,870.03,4397.41,Net Banking,Completed,2025-09-30
O006338,C0486,P0076,W011,7,366.83,463.89,2103.92,Net Banking,Pending,2026-05-03
O006339,C0095,P0053,W006,3,208.63,44.85,581.04,Credit Card,Cancelled,2025-10-15
O006340,C0163,P0090,W008,10,414.11,767.54,3373.56,Cash,Pending,2025-12-05
O006341,C0350,P0047,W006,8,519.72,576.25,3581.51,UPI,Cancelled,2026-05-23
O006342,C0329,P0141,W005,8,473.02,110.25,3673.91,Cash,Cancelled,2026-01-17
O006343,C0128,P0009,W004,10,127.01,76.03,1194.07,Credit Card,Pending,2026-05-02
O006344,C0090,P0163,W015,3,561.9,24.43,1661.27,UPI,Cancelled,2025-09-04
O006345,C0172,P0187,W003,7,557.43,466.27,3435.74,Net Banking,Cancelled,2025-09-19
O006346,C0050,P0158,W016,8,498.73,355.28,3634.56,Cash,Pending,2026-05-23
O006347,C0142,P0130,W002,4,247.63,99.09,891.43,Cash,Pending,2026-01-31
O006348,C0450,P0126,W001,4,352.47,248.39,1161.49,UPI,Cancelled,2026-02-27
O006349,C0212,P0047,W017,9,519.72,921.34,3756.14,Cash,Completed,2026-06-02
O006350,C0177,P0164,W012,10,347.36,633.03,2840.57,Debit Card,Completed,2025-09-21
O006351,C0265,P0141,W009,3,473.02,84.3,1334.76,Cash,Pending,2025-11-09
O006352,C0290,P0102,W001,2,580.08,118.84,1041.32,Net Banking,Pending,2025-10-07
O006353,C0299,P0053,W015,6,208.63,70.47,1181.31,Debit Card,Completed,2026-03-28
O006354,C0211,P0009,W002,1,127.01,13.31,113.7,Credit Card,Completed,2026-01-13
O006355,C0436,P0184,W010,10,600.98,342.71,5667.09,Debit Card,Cancelled,2026-06-26
O006356,C0409,P0082,W018,5,524.26,118.8,2502.5,Cash,Cancelled,2026-04-01
O006357,C0224,P0109,W015,3,51.49,0.95,153.52,Credit Card,Completed,2025-12-14
O006358,C0203,P0037,W020,1,536.12,80.43,455.69,Credit Card,Pending,2026-01-13
O006359,C0420,P0051,W005,5,229.62,53.32,1094.78,Debit Card,Completed,2025-11-23
O006360,C0094,P0161,W008,9,792.47,1264.55,5867.68,Credit Card,Completed,2025-12-26
O006361,C0356,P0089,W013,6,380.36,411.11,1871.05,Net Banking,Cancelled,2025-09-29
O006362,C0204,P0147,W015,2,250.9,86.65,415.15,Cash,Pending,2025-10-03
O006363,C0498,P0023,W016,7,673.26,304.69,4408.13,Credit Card,Cancelled,2026-08-01
O006364,C0161,P0067,W009,2,610.98,195.31,1026.65,Cash,Cancelled,2025-11-07
O006365,C0013,P0075,W019,10,153.98,151.43,1388.37,Net Banking,Pending,2026-01-18
O006366,C0157,P0046,W014,8,602.93,567.71,4255.73,Credit Card,Cancelled,2026-01-06
O006367,C0114,P0040,W008,10,533.67,123.81,5212.89,Net Banking,Pending,2026-06-09
O006368,C0268,P0153,W011,6,97.2,115.3,467.9,Net Banking,Cancelled,2026-04-02
O006369,C0020,P0091,W003,8,128.87,60.43,970.53,Cash,Completed,2026-03-21
O006370,C0356,P0182,W016,3,103.87,1.53,310.08,UPI,Completed,2026-05-25
O006371,C0141,P0166,W012,8,399.5,574.79,2621.21,Net Banking,Pending,2025-08-11
O006372,C0136,P0139,W003,4,261.47,160.97,884.91,Cash,Pending,2025-09-12
O006373,C0263,P0105,W003,4,537.76,397.64,1753.4,Cash,Cancelled,2026-06-26
O006374,C0168,P0096,W003,7,223.64,166.34,1399.14,Debit Card,Completed,2026-02-25
O006375,C0035,P0138,W020,7,574.82,787.8,3235.94,Net Banking,Cancelled,2026-02-22
O006376,C0128,P0056,W001,6,73.8,73.7,369.1,Cash,Cancelled,2026-07-25
O006377,C0113,P0063,W004,7,152.21,201.04,864.43,Net Banking,Cancelled,2025-11-30
O006378,C0495,P0085,W017,8,734.45,137.18,5738.42,Net Banking,Pending,2026-03-28
O006379,C0155,P0044,W005,8,509.99,647.93,3431.99,Cash,Pending,2026-02-01
O006380,C0455,P0115,W019,8,346.43,546.23,2225.21,Debit Card,Pending,2025-08-14
O006381,C0197,P0192,W020,9,392.33,492.69,3038.28,Debit Card,Completed,2026-07-29
O006382,C0257,P0160,W005,9,103.95,58.2,877.35,Net Banking,Pending,2026-04-15
O006383,C0499,P0128,W018,3,366.55,29.36,1070.29,Debit Card,Completed,2025-09-30
O006384,C0374,P0078,W020,10,134.38,78.79,1265.01,Debit Card,Completed,2026-01-02
O006385,C0166,P0035,W017,7,613.51,683.89,3610.68,UPI,Cancelled,2025-11-11
O006386,C0206,P0120,W020,9,117.95,161.4,900.15,Debit Card,Completed,2025-10-11
O006387,C0390,P0028,W020,2,169.73,15.71,323.75,Cash,Cancelled,2025-12-04
O006388,C0127,P0199,W015,2,550.92,54.89,1046.95,Cash,Cancelled,2026-01-03
O006389,C0478,P0158,W018,3,498.73,170.88,1325.31,Debit Card,Completed,2025-12-17
O006390,C0064,P0058,W006,10,607.88,621.81,5456.99,Net Banking,Completed,2025-08-25
O006391,C0343,P0125,W011,9,184.54,137.12,1523.74,Net Banking,Completed,2026-01-03
O006392,C0292,P0149,W002,5,102.98,93.36,421.54,Net Banking,Pending,2026-06-23
